Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
46.36015784609832,41.97043801566693,45.212388688651416,5.876932637699269,84.07304364035154,25.704048373785554,Loamy,Zaid,Sunflower Seeds
56.35498217942021,7.767890709000177,62.57998123401653,7.134802873058877,54.60792742747587,16.510321902260902,Clayey,Rabi,Sunflower Seeds
67.27677967855537,21.891724514026045,53.57920853229904,5.605410819891215,75.49642683534802,25.844039206553948,Loamy,Zaid,Sunflower Seeds
85.75839183777546,23.30632065590281,35.21511752617246,7.25197550786988,74.57263186499557,17.9577637518391,Silty,Kharif,Sunflower Seeds
81.35300418849218,26.11621557951506,63.2729946924843,6.272932583301582,56.643417693263906,22.26332434516079,Clayey,Zaid,Sunflower Seeds
57.617338520827964,34.29030835741997,19.646024238429717,6.810064937952468,64.85670923757611,25.449667105780158,Clayey,Zaid,Sunflower Seeds
82.98660816568739,34.537195579878066,42.158510218066276,6.722089543413907,67.1921560732301,21.110414476372732,Silty,Zaid,Sunflower Seeds
57.761956338145644,46.200080568990096,75.97843723915618,6.287113093493345,54.41098598116337,17.548395565620673,Loamy,Kharif,Sunflower Seeds
78.71284381707164,11.724067732749836,12.029776190332292,6.788408484368305,83.26092851016588,24.12007212982123,Loamy,Zaid,Sunflower Seeds
80.10831805957923,27.581184739791613,51.34155033500776,6.9605401623085115,90.40167859916158,21.222260391970654,Loamy,Zaid,Sunflower Seeds
94.07699223182685,10.575777263776057,17.342171998563806,5.7684677417790935,77.26858105950778,27.063040734790658,Loamy,Rabi,Sunflower Seeds
80.76185391127055,28.156729042500313,63.80993875549707,6.440609746327063,57.90655784488993,22.30436067632851,Clayey,Zaid,Sunflower Seeds
93.75802090844596,47.297725531162655,69.48783973978783,7.225598970030612,69.12607852401639,19.57388481281172,Clayey,Rabi,Sunflower Seeds
86.18150788343982,24.063285263864646,34.41575917200774,7.241774780778035,75.11646933733144,17.53550726758059,Silty,Kharif,Sunflower Seeds
84.4242687093841,17.47082670649996,66.10931789036509,8.0460963555421,76.67820868197093,19.485122150669525,Silty,Zaid,Sunflower Seeds
41.88363837131518,23.605054109590906,36.68196087630797,7.069816537657841,57.32784626213358,29.344537274320757,Silty,Rabi,Sunflower Seeds
46.01818412770564,42.295755465407126,44.71424292345287,5.006348422736602,84.99244982699378,25.954738988440784,Loamy,Zaid,Sunflower Seeds
13.436921276309539,45.10716148603063,35.89394086121132,5.855428254878278,73.72492206921743,20.083506098983374,Silty,Rabi,Sunflower Seeds
67.16694284319695,39.187665644687215,16.545433371975076,6.954977947535551,84.89743331966035,27.41470060046572,Clayey,Rabi,Sunflower Seeds
66.63100206290302,40.21013569114666,15.846029547608044,7.146389029308167,84.82799060352488,26.794210650403752,Clayey,Rabi,Sunflower Seeds
53.43537300067331,40.08057465145224,75.53332782051757,6.83275546618997,60.42557608619757,18.53609148802014,Silty,Zaid,Sunflower Seeds
67.12249459106718,38.94425675490104,17.06100943448115,6.7309911388979184,84.7980065586729,27.52586912394997,Clayey,Rabi,Sunflower Seeds
60.601130330808616,7.559689373733269,18.198325745101084,7.548472211626259,53.988696473093775,22.862147036881943,Silty,Zaid,Sunflower Seeds
59.07456419921248,46.65437538030678,75.67335354787384,5.05199040190452,54.153103781132636,16.600115140973497,Loamy,Kharif,Sunflower Seeds
62.700314638547745,14.353288853514455,68.29272648874138,7.18138101890906,75.40937787407952,21.9834859514666,Loamy,Kharif,Sunflower Seeds
62.39299871885461,33.69113197331123,56.18443334457108,6.206053112004536,71.85122085600983,18.356133178190458,Silty,Zaid,Sunflower Seeds
50.06481776682683,41.34142653274267,17.91766808834581,6.774116570272804,76.67943301410003,17.036005237232043,Loamy,Rabi,Sunflower Seeds
14.011093307166242,45.84728293063222,36.02846945437996,5.90491101895277,73.71245338091687,20.758882847912155,Silty,Rabi,Sunflower Seeds
79.25835171005886,12.069911321196269,11.22702904109731,7.076830441138615,83.66744063844348,23.825851457180317,Loamy,Zaid,Sunflower Seeds
29.00118508609452,37.415272206013796,50.8583886511913,5.606292160769971,74.36441855981941,23.74748432469435,Silty,Zaid,Corn
87.30989557793517,29.21057597535642,55.645599803576715,7.003576195992198,83.89537635148051,27.125200651870614,Clayey,Kharif,Corn
50.838615741234364,25.96035990317352,52.52233210164305,6.933760120986373,53.74418430498955,30.25906651919678,Silty,Zaid,Corn
52.49580954587488,10.576349430418528,50.43699586745155,6.149243105680131,81.39819817539434,32.90765155231778,Silty,Kharif,Corn
35.494334142773475,39.5192196898479,24.781259392237004,5.381347341100092,85.270709424674,18.122677437762494,Silty,Kharif,Corn
84.61884608386961,29.666584267681692,24.720778997131294,7.423758296099385,77.79876698505574,24.0601703704889,Clayey,Rabi,Corn
95.51181938641383,4.87694893410867,59.56538559336781,7.366574818513099,83.64779350599504,24.37125820506079,Clayey,Kharif,Corn
50.55534398852674,48.678085053206736,61.54188427978677,7.6416527595356945,61.474651371443954,19.435695552827628,Silty,Kharif,Corn
70.56454065974573,33.466468032233855,57.03035058913192,5.752992175564378,52.66267893608437,19.97686530931687,Loamy,Zaid,Corn
81.04162811536607,9.477513363260462,54.57516884518221,5.8957266398231525,84.83722216617153,16.886913141144,Clayey,Zaid,Corn
52.4625168683468,11.372646146628552,51.22787137866882,6.685413190012339,80.99402126525763,32.160809888101085,Silty,Kharif,Corn
94.64321981501959,32.94445112876459,40.332517324791546,6.56155264734733,56.65838132233138,17.480321936724387,Silty,Rabi,Corn
28.897341587433186,36.663177039971174,51.34885764516088,6.072040081985279,75.27845087019601,24.49795166849739,Silty,Zaid,Corn
86.63212392385977,28.36323398818274,55.535236641355326,7.817682156391345,84.44145861396609,27.0357893378277,Clayey,Kharif,Corn
57.676531942070724,12.579503770924733,23.45727376086259,5.7375331954312685,79.65617158876331,19.375916607349744,Clayey,Rabi,Corn
22.618304153979487,9.11059682693243,66.754686379788,7.0338960876752985,50.00522463148972,20.435993846370035,Loamy,Kharif,Corn
85.09656777421456,30.067399886489735,24.691667160723885,8.289795701977583,77.86511810159348,24.276235017845426,Clayey,Rabi,Corn
70.43045844557105,33.68739787762409,56.533303752013474,4.930504445984991,53.28837760557026,19.930405371837438,Loamy,Zaid,Corn
97.53479869265131,6.487143016904274,55.838606840427516,6.292441265946056,83.3636124350153,20.77088296681419,Silty,Rabi,Corn
28.421340069678685,6.340898496270329,14.737427372328106,6.852486875818919,63.82395876413191,23.47741243300433,Clayey,Kharif,Corn
52.20174273242703,10.794646178746481,50.28681304542295,5.715885046493758,81.3804609464354,33.59296260412453,Silty,Kharif,Corn
98.83349752764185,16.331920629165403,68.82565682148635,7.077204950063738,58.56484555305942,19.448279451232295,Silty,Kharif,Corn
87.69901487420142,25.888368206897507,24.954040431556265,7.4743558390387275,70.67063419801913,29.817497284231816,Clayey,Kharif,Corn
33.520723475336844,5.821400681565315,52.44074035803794,5.416426857536682,57.96243264651684,27.353157101580777,Silty,Kharif,Corn
47.06695343416089,32.03642634912388,53.09279880156298,6.548140405985971,54.337100319129455,26.00408975170892,Silty,Zaid,Corn
32.532368828723065,45.55661054492916,12.450583654584358,5.928333982646652,86.92596394062579,34.140056446311185,Clayey,Rabi,Corn
29.35192647080745,36.965911680469176,51.316275615649324,5.1966663414679175,74.68928590499739,24.455346794416474,Silty,Zaid,Corn
70.93180836899135,34.193599666450204,55.85892067052453,5.488213973194061,53.395040254798054,19.64918327626471,Loamy,Zaid,Corn
46.71218804792222,32.60991820346942,54.144692257361044,6.79308078092276,54.7419577921492,25.828344610129456,Silty,Zaid,Corn
27.813188092265367,6.921734035240109,15.425915679089858,6.6646578267043495,62.91632124350338,24.421965369141947,Clayey,Kharif,Corn
77.0945530816803,16.662478576257904,41.86667608754164,6.203110064154726,51.54179982932982,18.16051412824102,Clayey,Kharif,Corn
76.71078722534328,17.07213409257612,42.32221743464972,7.422781472247447,49.41453183033277,16.865522417653356,Clayey,Kharif,Corn
98.11356808509073,7.342266682494006,56.85154717758218,5.869734600711521,83.32264563881483,20.654469505190484,Silty,Rabi,Corn
50.943670297531774,25.69372749501721,52.16244735654307,6.273553088652499,54.10473085701754,30.74328833806674,Silty,Zaid,Corn
49.93959394923015,49.30065415825954,62.36077674716796,6.803499414153615,62.76635023479733,18.164180197802477,Silty,Kharif,Corn
95.55284433813287,33.98027784279375,40.60887785375029,5.922152673507669,57.73087523634283,17.62946236421181,Silty,Rabi,Corn
76.14868177631776,17.141036160588122,41.33582368911182,7.229529143685289,50.869606833468126,18.4653974824018,Clayey,Kharif,Corn
95.39037645736867,34.12848451539557,40.96502879352399,5.766569112202313,56.890567464403844,17.822109768481337,Silty,Rabi,Corn
27.302300762361313,5.85833560030785,14.800450817149212,6.264372419571048,64.1776753432904,24.40372541514367,Clayey,Kharif,Corn
68.51851274699379,36.39456040998807,58.73544469437445,5.512825343963995,84.74998111448835,18.156406776407355,Silty,Zaid,Corn
65.5141217865304,47.87185477041775,35.270246749168045,7.369185298590786,89.96401508384564,25.05838858591176,Loamy,Zaid,Barley
29.004497936364416,43.81762079176449,55.59319019021448,7.229988939468384,60.34201861299504,20.52760585690956,Clayey,Kharif,Barley
71.35380339340016,48.20669603234376,30.375130416870874,6.0580232389305895,52.90397638118016,34.205965811389866,Clayey,Zaid,Barley
63.3076688599088,40.50723015825613,69.24269278999078,7.232544756322694,84.31747533274226,23.17715522925033,Silty,Kharif,Barley
98.39784894489813,11.489511966798183,74.14468036907749,5.239607789786872,87.24722917251876,22.032137900820068,Clayey,Rabi,Barley
71.39195868878103,47.65969624338926,31.43991368928122,4.570456499341669,52.38843153414243,34.90433551736882,Clayey,Zaid,Barley
63.19064222003223,20.416009686142697,34.047034864208975,6.336191658679326,88.02681571881635,19.755399241278635,Silty,Kharif,Barley
71.61498234950584,48.40399797666957,30.231722064217312,5.299733657701052,52.910456839721874,34.99350889925123,Clayey,Zaid,Barley
23.768984938699024,31.338641557516414,72.19285953458106,7.095374598047742,58.338211055214536,32.36766321139802,Loamy,Kharif,Barley
62.39033187534778,41.13885178928445,68.13871376476322,7.340346140708828,83.27264400025881,22.192008242198554,Silty,Kharif,Barley
45.130311032752644,39.58543167248368,50.27762742818024,7.792430852562895,88.6452279276523,29.725859775950454,Silty,Rabi,Barley
42.87989309611724,38.77030318554395,11.22336794955794,4.63918679519297,63.148003267652335,16.24824599860132,Loamy,Zaid,Barley
54.9081487019136,41.416338829963614,32.39624421312429,7.202612060598648,87.46032558686689,22.38506452298285,Silty,Rabi,Barley
29.674815767925224,43.675174914521776,54.30067773055409,7.825529219746012,59.37405364660009,19.879470032402654,Clayey,Kharif,Barley
25.09093028895099,30.593604575356334,71.79689986506413,7.300536957549245,58.123801054555685,32.422625890189366,Loamy,Kharif,Barley
98.12070574109093,18.38436229401448,17.629988489555988,6.894690881376293,73.06319464807582,20.34797960096986,Silty,Kharif,Barley
29.105705311601525,45.2952592646093,55.31353296303775,7.992371927679196,59.98160925753336,20.41259359092974,Clayey,Kharif,Barley
52.773575943532286,11.502626350841835,74.28595410375969,6.899689471993915,84.99430227347854,31.591606528100264,Silty,Kharif,Barley
87.44313115441656,12.622840558643222,74.19246149607513,5.35903176455704,80.60274755267923,27.911228011975084,Loamy,Rabi,Barley
92.56308842860373,14.792026036960829,75.91222247854165,6.964846450802243,59.11846298030647,34.38558009204735,Loamy,Zaid,Barley
35.240423755939375,31.30452742448704,37.35495963552388,6.750777743334925,61.105209359831875,32.35318111195914,Clayey,Zaid,Barley
42.76754358960551,16.89912017792675,28.940196543119168,6.990580396350051,79.55296972080913,32.641877306074996,Loamy,Kharif,Barley
97.90725346418114,18.53700736079204,16.681609124843533,6.325637748967085,75.21215432175849,20.462573900956073,Silty,Kharif,Barley
45.07252905147173,40.02258308373766,50.03410235083943,7.275358755709338,87.79370117206064,29.844544219141525,Silty,Rabi,Barley
99.05193959383945,12.60838295183625,74.51454044142433,6.790093201537955,87.56437268820426,21.735472700688177,Clayey,Rabi,Barley
56.41700264911884,49.55300486113901,49.43324565515503,6.965706602072013,75.50709485458825,23.28828890564846,Loamy,Rabi,Barley
35.37372063214315,30.33288548778984,36.601499774464614,6.329026785877624,60.60232509463043,32.08612951933714,Clayey,Zaid,Barley
29.633796328092743,32.88428321423815,18.129516337096508,5.766508748429975,68.03529127719882,29.93490054411684,Clayey,Kharif,Barley
29.362171691564807,36.37667010013136,61.54732071151435,5.759443560714649,57.335120545568635,26.673564485703082,Silty,Zaid,Barley
27.534099797997456,5.449589351320433,47.26635802562998,5.754184753636435,78.59699414638978,21.294890012026926,Clayey,Kharif,Barley
94.79472416773781,27.797012093551633,11.685024474026552,5.979082774246977,83.9971468478317,16.68696348866712,Clayey,Kharif,Barley
35.75330363347566,7.871684400696813,77.47304342399842,6.297388562371773,53.5500924399422,30.635350780651336,Loamy,Zaid,Barley
36.36467642374003,30.607550253516138,36.39396497383802,6.743105151583482,61.923153904892985,33.057710862670326,Clayey,Zaid,Barley
43.168403532181955,38.75336338393847,11.177172955416866,6.372498102291483,62.46568159121104,15.55316615099172,Loamy,Zaid,Barley
52.08127939410921,21.397186230146787,51.36256911146241,5.090032995760888,83.17840908134889,15.939449513895052,Clayey,Zaid,Barley
88.23211148776161,10.193759437398887,74.87285559807157,6.157148252459946,80.60678512696181,27.858502501552238,Loamy,Rabi,Barley
27.55943191166318,5.646157703797513,46.79890488079512,5.143803570210363,78.04627432426975,21.197019246751466,Clayey,Kharif,Barley
94.69980374563313,42.143972492377486,58.76633777178654,7.171299163516058,59.047088482182986,34.989893641139915,Clayey,Zaid,Barley
53.22348053389095,20.852526180483896,51.90788432589951,5.330018603929972,84.49749288109783,16.827296487398243,Clayey,Zaid,Barley
29.08576876684194,44.265802091800744,53.59609946711073,7.731092553916206,60.015453686969884,19.50936127628306,Clayey,Kharif,Barley
61.31380093413314,47.176901391401366,37.49552262627945,6.594043754911321,69.72966345227005,18.21497314396933,Clayey,Kharif,Oats
40.65613718761075,42.23702725391516,37.30946415460047,8.788164339964126,68.341994659761,24.697090067222568,Clayey,Zaid,Oats
93.35437562496465,49.119176232445604,18.859822461828255,6.307453041123645,56.4039431126733,34.66807161412955,Silty,Kharif,Oats
89.99472705370775,29.677078751804448,45.115223575749674,6.290732409443099,57.91390597033698,16.078126645032995,Clayey,Zaid,Oats
90.35703199766974,29.783795608368422,44.29352724342475,6.0647250637872725,57.62736108662454,15.492968011854476,Clayey,Zaid,Oats
88.81675887515847,13.247235083995218,25.720377786816574,7.422791563018215,67.53702545951775,25.96157873594,Loamy,Zaid,Oats
63.059556503130835,16.91102352034556,64.46130732042711,7.552648938407352,78.44879554035377,31.57577803565718,Loamy,Zaid,Oats
71.97705894694465,44.821754632631986,59.36171668107791,7.00717923684348,51.218294070630996,33.220453253316855,Silty,Kharif,Oats
74.36945379375491,48.233123824141565,43.81794464342533,6.895084310738922,89.21320593592795,17.73403925125775,Silty,Kharif,Oats
93.18542651149843,48.66201859668277,17.83719626511455,6.04362971303889,56.75977043147817,35.49731650512827,Silty,Kharif,Oats
74.45900505707634,47.456417125120474,43.41270137949598,7.6411019735983015,89.361972531135,18.155303235275852,Silty,Kharif,Oats
39.193360552853825,22.21911196993081,38.939453661761185,4.587488039890797,66.55137569606887,17.374756113205603,Loamy,Rabi,Oats
63.93840997711272,19.981762035977187,59.567026170043135,5.399416210548971,82.91452961608262,32.22913910034085,Clayey,Kharif,Oats
65.95768655307741,8.407230933554171,48.92461619108939,6.718751578466346,55.26614345207146,31.5327530371949,Silty,Rabi,Oats
68.12646831708923,14.798022289189989,31.16786248415921,5.9985002583295985,70.66236365272867,20.906266942095705,Clayey,Zaid,Oats
60.870910153665385,46.48581541111858,37.9155904537254,6.2249097000776965,69.78233080077116,19.209753056900745,Clayey,Kharif,Oats
40.16483567885055,20.84534263610211,38.68762045267986,5.289138802089802,67.0057232534978,17.121468979240817,Loamy,Rabi,Oats
66.04428928777254,8.748707034286268,50.01762097879527,6.780155458716881,55.95485929695627,31.513231526672044,Silty,Rabi,Oats
31.09148740953399,31.147682462975208,40.44769493543701,7.774311420282195,60.12199469783694,16.601390495488207,Loamy,Rabi,Oats
